count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Straw_kgha,Export_straw_percent,Irrig_m3,Water_source,Irrig_equipment,Packaging_type1,Packaging_type1_kgha,Packaging_type2,Packaging_type2_kgha,Fuel_type,Fuel_unit,Fuel_ha,Urea_kgha,NPK_kgha,NPK_N_percent,NPK_P_percent,NPK_K_percent,MAP_kgha,UAN_kgha,AN_kgha,AP_kgha,AS_kgha,CAN_kgha,Total_fert_min_kgha,Manure_kgha,Manure_type,Compost_kg_ha,Digestate_kg_ha,Total_fert_org_kgha,N_tot,N_min,N_orga,P_tot,P_min,P_orga,K_tot,K_min,K_orga,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Acaricide_kgha,Biocide_NE_kgha,Total_pesticides_kgha,Seed_kgha,Equipement_phyto,Molecule_name_1,Dose_kgha_1,Phase_application_1,Molecule_name_2,Dose_kgha_2,Phase_application_2,Molecule_name_3,Dose_kgha_3,Phase_application_3,Molecule_name_4,Dose_kgha_4,Phase_application_4,Molecule_name_5,Dose_kgha_5,Phase_application_5,Molecule_name_6,Dose_kgha_6,Phase_application_6,Molecule_name_7,Dose_kgha_7,Phase_application_7,Molecule_name_8,Dose_kgha_8,Phase_application_8,Molecule_name_9,Dose_kgha_9,Phase_application_9,Transport_1,Transport_type_1,Transport_tkm_1,Transport_2,Transport_type_2,Transport_tkm_2,Transport_3,Transport_type_3,Transport_tkm_3,Transport_4,Transport_type_4,Transport_tkm_4,Transport_tkm,Transport_type,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note
12,sierra,PICHINCHA,CEBADA,transitory,2024-01-01,2024-08-01,7,0.29000000000000004,835.2272727272738,,,,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.6666666666666667,,0.0,0.0,0.0,25.757575757575733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
31,sierra,PICHINCHA,CEBOLLA BLANCA,transitory,2024-05-01,2024-10-01,5,0.22,2892.561983471073,,,7826.08695652174,,sin riego,ATADO,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,10178.9935,,250.0,,,,,,250.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,2.375,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
23,sierra,PICHINCHA,FREJOL SECO (GRANO SECO),transitory,2023-10-01,2024-07-01,9,0.3,374.33155080213885,,,6956.521739130435,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,103.23529411764706,,,,,,200.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.75,0.55669904625,0.8,0.0,0.0,0.0,4.679144385026735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
12,sierra,PICHINCHA,FREJOL TIERNO (VAINA),transitory,2023-11-01,2024-03-01,4,0.22999999999999998,1636.3636363636365,,,6956.521739130435,,sin riego,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,50.0,,,,,,,,,,0.0,181.436948,,,,181.436948,,,,,,,,,,0.43,0.2,,0.0,0.0,0.1,16.363636363636353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.436948,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,sierra,PICHINCHA,GRAMALOTE,cultivated_pasture,2024-01-01,2024-12-01,11,13.0,15000.0,,,,,sin riego,,,,,,,0.0,,50.0,,,,,,,,,,25.0,113.3980925,,,,113.3980925,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3980925,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for gramalote or Axonopus-type pasture; Ecuador references support a working range near 10-20 t DM/ha/year, with the midpoint retained as proxy."
4,sierra,PICHINCHA,HABA SECA (GRANO SECO),transitory,2024-02-01,2024-09-01,7,0.215,333.33333333333326,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,216.66666666666669,,,,,,,,,,50.0,0.0,,,,0.0,,,,,,,,,,3.3333333333333335,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
21,sierra,PICHINCHA,HABA TIERNA (VAINA),transitory,2023-10-01,2024-03-01,5,0.25,2050.222504767958,,,10434.782608695654,,sin riego,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,250.0,,,,,,,,,,0.0,181.436948,,,,181.436948,,,,,,,,,,1.2828947368421053,,2.8782894736842106,0.0,0.0,0.0,36.36363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.436948,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
18,sierra,PICHINCHA,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.2,9204.545454545449,,,18260.869565217392,,surcos,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,1000.0,,,,,,3.804347826086956,,,,0.0,19.565217391304348,,,,0.0,,,,,,,,,,4.583333333333334,0.4464285714285714,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,15692.934782608696,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
2,sierra,PICHINCHA,MAIZ DURO CHOCLO (CHOCLO),transitory,2023-11-01,2024-04-01,5,4.05,2840.909090909093,,,,,sin riego,QUINTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,85.048569375,,,,,,,,,,42.5242846875,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
37,sierra,PICHINCHA,MAIZ DURO SECO (GRANO SECO),transitory,2023-10-01,2024-07-01,9,0.35,1272.727272727272,,,5652.173913043479,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,136.08,,,,,,151.20000000000002,,,,0.0,0.0,,,,0.0,,,,,,,,,,0.5,1.625,,0.0,0.0,0.0,59.09090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
92,sierra,PICHINCHA,MAIZ SUAVE CHOCLO (CHOCLO),transitory,2023-10-01,2024-04-01,6,0.18,1636.3636363636367,,,11304.347826086958,,sin riego,QUINTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,109.55464722222223,,,,,,186.87232015384615,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,1.5,9.761904761904763,0.0,0.0,0.0,40.404040404040394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
111,sierra,PICHINCHA,MAIZ SUAVE SECO (GRANO SECO),transitory,2023-10-01,2024-08-01,10,0.3,909.0909090909067,,,11304.347826086958,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,168.80928245393636,,,,,,11.25,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,2.6666666666666665,3.0,0.0,0.0,0.0,11.818181818181817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
9,sierra,PICHINCHA,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.45,5181.818181818186,,,,,sin riego,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,136.377711,,,,,,,,,,0.3,0.0,,,,0.0,,,,,,,,,,30.25,0.5,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
210,sierra,PICHINCHA,OTROS PASTOS CULTIVADOS,cultivated_pasture,2024-01-01,2024-12-01,11,2.0,15000.0,,,10434.782608695654,,aspersi?n,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,,150.0,,,,,,200.0,120.0,17.142857142857142,,45.46312631578948,0.0,,,,0.0,,,,,,,,,,1.2,1.4285714285714286,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Fallback cultivated-pasture dry-matter yield proxy for uncategorized tropical improved pasture, retained as a conservative 10-20 t DM/ha/year range."
127,sierra,PICHINCHA,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11,0.8,7177.272727272725,,,11250.0,,sin riego,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,251.19745666666668,,,,,,181.436948,,21.0,,90.0,0.0,,,,0.0,,,,,,,,,,1.24,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
124,sierra,PICHINCHA,OTROS TRANSITORIOS,transitory,2024-08-01,2024-10-01,2,0.09,1363.636363636364,,,7500.0,,sin riego,UNIDAD,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,142.5,,,,,,36.53846153846153,39.42307692307692,48.717948717948715,,0.0,0.0,,,,0.0,,,,,,,,,,4.541642207272727,1.4090909090909092,0.9,0.0,0.0,0.0,15.151515151515166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
21,sierra,PICHINCHA,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,18.0,10909.090909090928,,,,,sin riego,TONELADA METR.,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,618.75,,,,,,,,,,378.0,0.0,,,,0.0,,,,,,,,,,0.38110119047619045,4.761666666666667,0.7143095238095238,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
30,sierra,PICHINCHA,PALMITO (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11,8.0,4072.7272727272666,,,,,sin riego,LIBRA,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,333.3333333333333,,,,,,146.05263157894737,,,,150.0,0.0,,,,0.0,,,,,,,,,,0.3,1.0,,0.0,0.0,0.7433333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
19,sierra,PICHINCHA,PAPA,transitory,2023-12-01,2024-06-01,6,0.8,5681.8181818181865,,,10434.782608695654,,sin riego,QUINTAL,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,,823.448905109489,,,,,,1250.0,10.0,113.3980925,,625.0,0.0,,,,0.0,,,,,,,,,,0.8,0.7,2.0,0.0,0.0,1.25,4545.454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
55,sierra,PICHINCHA,PASTO MIEL (CHILENA),cultivated_pasture,2024-01-01,2024-12-01,11,12.0,10000.0,,,10434.782608695654,,sin riego,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,,83.33333333333333,,,,,,51.17856481481482,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.8,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for pasto miel or Setaria-type pasture; Ecuador evidence and FAO tropical benchmarks support a working range near 9-14 t DM/ha/year.
330,sierra,PICHINCHA,PASTO MIXTO,cultivated_pasture,2024-01-01,2024-12-01,11,10.0,17000.0,,,10434.782608695654,,aspersi?n,,,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,,127.0,,,,,,150.0,62.5,50.0,,100.0,0.0,,,,0.0,,,,,,,,,,1.25,2.0006251953735545,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project."
22,sierra,PICHINCHA,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.5,4363.636363636359,,,21250.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,187.5,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
21,sierra,PICHINCHA,SABOYA,cultivated_pasture,2024-01-01,2024-12-01,11,15.0,25000.0,,,,,sin riego,,,,,,,0.0,,1.81436948,,,,,,16.329325320000002,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.637058823529412,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Saboya or Panicum maximum; Ecuador cut-based evidence is combined with tropical FAO benchmarks to retain an annualized working range of 18-33 t DM/ha/year.
2,sierra,PICHINCHA,TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,,10909.090909090917,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
4,sierra,PICHINCHA,TOMATE RIÑON,transitory,2024-04-01,2024-10-01,6,0.03,42613.63636363644,,,7500.0,,goteo,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,,961.6764393333333,,,,,,,,,,211.67643933333335,2083.3333333333335,,,,2083.3333333333335,,,,,,,,,,0.41666666666666674,,0.16666666666666669,0.0,15.500000000000002,15.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.3333333333335,0.0,0.0,0.0,7500.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
5,sierra,PICHINCHA,TRIGO,transitory,2024-01-01,2024-08-01,7,0.9,568.1818181818184,,,,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,111.11111111111111,,,,,,138.10306157945737,,,,87.20930232558139,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.8993506493506445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
43,sierra,TUNGURAHUA,AGUACATE (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.14,4090.9090909090905,,,15652.17391304348,,surcos,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,377.9936416666667,,,,,,,,,,171.14265307801418,0.0,,,,0.0,,,,,,,,,,12.5,25.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,15652.17391304348,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,TUNGURAHUA,ARVEJA SECA (GRANO SECO),transitory,2024-01-01,2024-05-01,4,0.14,974.0259740259713,,,10434.782608695654,,surcos,QUINTAL,,VAINA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,647.9890999999999,,,,,,,,,,647.9890999999999,3239.9455,,,,3239.9455,,,,,,,,,,7.142857142857142,,,0.0,0.0,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.9455,0.0,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
85,sierra,TUNGURAHUA,ARVEJA TIERNA (VAINA),transitory,2024-01-01,2024-12-01,11,0.1,2272.7272727272702,,,10434.782608695654,,sin riego,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,238.73282631578948,,,,,,174.45860384615384,,,,137.45223333333334,907.1847399999999,,,,907.1847399999999,,,,,,,,,,5.0,10.0,2.75,0.0,0.0,0.0,30.14354066985647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.1847399999999,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,TUNGURAHUA,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.06,54545.4545454545,,,,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,1511.9745666666668,,,,,,,,,,1511.9745666666668,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
42,sierra,TUNGURAHUA,BROCOLI,transitory,2024-08-01,2024-10-01,2,0.25,14931.818181818144,,,10434.782608695654,,surcos,UNIDAD,,REPOLLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,6389.4948,,272.155422,,,,,,226.79618499999998,,64.79891,,336.95433199999997,4535.923699999999,,,,4535.923699999999,,,,,,,,,,3.2795698924731185,0.8571428571428571,3.489172076923077,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.923699999999,0.0,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
8,sierra,TUNGURAHUA,CEBADA,transitory,2024-02-01,2024-12-01,10,0.07,1060.6060606060616,,,10434.782608695654,,surcos,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,,362.873896,,,,,,140.2863,,,,0.0,1101.5814699999999,,,,1101.5814699999999,,,,,,,,,,,,,0.0,0.0,0.0,12.121212121212134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.5814699999999,0.0,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
323,sierra,TUNGURAHUA,CEBOLLA BLANCA,transitory,2024-01-01,2024-12-01,11,0.15,2272.727272727278,,,7826.08695652174,,sin riego,ATADO,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,10178.9935,,251.9957611111111,,,,,,,,,,215.9963666666667,1876.9339448275862,,,,1876.9339448275862,,,,,,,,,,2.5,2.1739130434782608,2.5,0.0,0.0,2.727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.9339448275862,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
1,sierra,TUNGURAHUA,FREJOL SECO (GRANO SECO),transitory,2024-05-01,2024-07-01,2,,454.5454545454547,,,,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
8,sierra,TUNGURAHUA,FREJOL TIERNO (VAINA),transitory,2024-06-01,2024-11-01,5,0.12,2754.820936639117,,,6956.521739130435,,surcos,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,62.679618500000004,,,,,,,,,,45.359237,1460.77711,,,,1460.77711,,,,,,,,,,6.166666666666667,,4.0,0.0,0.0,4.90718474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.77711,0.0,0.0,0.0,3478.2608695652175,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
4,sierra,TUNGURAHUA,GRAMALOTE,cultivated_pasture,2024-01-01,2024-12-01,11,0.725,15000.0,,,,,sin riego,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for gramalote or Axonopus-type pasture; Ecuador references support a working range near 10-20 t DM/ha/year, with the midpoint retained as proxy."
1,sierra,TUNGURAHUA,HABA SECA (GRANO SECO),transitory,2024-05-01,2024-12-01,7,0.06,757.5757575757583,,,10434.782608695654,,surcos,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,3779.936416666667,,,,3779.936416666667,,,,,,,,,,16.666666666666668,,,0.0,0.0,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3779.936416666667,0.0,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
81,sierra,TUNGURAHUA,HABA TIERNA (VAINA),transitory,2024-01-01,2024-12-01,11,0.13,2424.2424242424268,,,10434.782608695654,,sin riego,SACO,,VAINA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,156.41116206896552,,,,,,55.565065325,,,,90.718474,1193.6641315789475,,,,1193.6641315789475,,,,,,,,,,2.041666666666667,3.75,2.0833333333333335,0.0,0.0,1.4285714285714286,24.090909090909093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.6641315789475,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
4,sierra,TUNGURAHUA,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11,0.25,3636.3636363636356,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
195,sierra,TUNGURAHUA,MAIZ SUAVE CHOCLO (CHOCLO),transitory,2024-05-01,2024-12-01,7,0.11,3977.272727272725,,,11304.347826086958,,surcos,SACO,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,206.17835,,,,,,206.17835,,,,113.39809249999999,348.91720769230767,,,,348.91720769230767,,,,,,,,,,4.0,2.3157894736842106,4.772727272727273,0.0,0.0,1.0,109.09090909090901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.91720769230767,0.0,0.0,0.0,11304.347826086958,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.
